time,open,high,low,close,volume,ticker
2023-01-03,53800,56800,53400,56800,2009300,VIC
2023-01-04,56900,57100,55900,56000,1928400,VIC
2023-01-05,56100,56900,55800,56200,1641900,VIC
2023-01-06,56000,56100,54900,56100,1951000,VIC
2023-01-09,56200,56200,55000,55000,1204200,VIC
2023-01-10,55000,55000,53600,54500,1742900,VIC
2023-01-11,54500,55500,54100,55100,1085600,VIC
2023-01-12,55500,55500,54500,55000,1067000,VIC
2023-01-13,55000,55300,54400,55000,1223800,VIC
2023-01-16,55000,55000,53400,54800,1687100,VIC
2023-01-17,53500,55200,53500,55200,1371200,VIC
2023-01-18,55400,56700,55000,56700,1647300,VIC
2023-01-19,56300,57400,56000,57400,2343100,VIC
2023-01-27,57800,59300,57600,59200,2197800,VIC
2023-01-30,59500,59500,57500,57700,1124500,VIC
2023-01-31,58100,58500,56500,57100,1377800,VIC
2023-02-01,57600,57600,54800,55200,1851600,VIC
2023-02-02,55200,56100,55100,55800,1328600,VIC
2023-02-03,56000,56000,55000,56000,1199400,VIC
2023-02-06,55300,56000,54300,56000,1416100,VIC
2023-02-07,56000,56000,53600,55000,1645000,VIC
2023-02-08,54600,54600,53000,54400,2145800,VIC
2023-02-09,53500,54500,52400,54200,3006800,VIC
2023-02-10,53500,54300,52600,54000,1696000,VIC
2023-02-13,53100,53600,52500,53400,1405200,VIC
2023-02-14,53100,53100,50800,52900,3116200,VIC
2023-02-15,52700,52900,50900,52900,3345700,VIC
2023-02-16,53000,53700,51400,53400,3240500,VIC
2023-02-17,53400,53500,52200,53500,1871500,VIC
2023-02-20,53300,55000,53000,54100,1515200,VIC
2023-02-21,54200,54700,53700,54300,1502600,VIC
2023-02-22,53500,53600,52400,53000,2557800,VIC
2023-02-23,52800,53100,51100,53000,2387100,VIC
2023-02-24,52100,52900,51700,52900,2206500,VIC
2023-02-27,52000,52500,51400,52500,1389900,VIC
2023-02-28,52500,53000,52000,52600,912500,VIC
2023-03-01,52000,53300,51600,52700,794700,VIC
2023-03-02,52500,53300,52300,52800,769300,VIC
2023-03-03,52800,53000,52200,52700,785900,VIC
2023-03-06,52700,53300,52100,52600,1569800,VIC
2023-03-07,53000,53200,52400,52700,1442300,VIC
2023-03-08,52200,53300,52200,53000,831900,VIC
2023-03-09,53000,53600,52600,53000,1037300,VIC
2023-03-10,53000,53300,52500,53100,899800,VIC
2023-03-13,53100,53400,52500,53300,996800,VIC
2023-03-14,53200,53200,52600,53000,1019000,VIC
2023-03-15,53000,54000,53000,54000,1177700,VIC
2023-03-16,54000,55700,53000,53300,3155600,VIC
2023-03-17,53900,54000,52400,53200,3121500,VIC
2023-03-20,53000,53200,51400,52800,3362300,VIC
2023-03-21,52800,53400,51600,52800,1766700,VIC
2023-03-22,52600,52900,52100,52300,965900,VIC
2023-03-23,52200,52800,52100,52700,1254600,VIC
2023-03-24,52800,53700,52500,53200,722200,VIC
2023-03-27,53300,53800,52800,53400,608100,VIC
2023-03-28,53300,53600,53200,53200,718100,VIC
2023-03-29,53500,53600,52900,53400,475600,VIC
2023-03-30,53500,54900,53400,54200,935600,VIC
2023-03-31,53600,55200,53600,55000,2619400,VIC
2023-04-03,55900,58800,55600,57700,4605300,VIC
2023-04-04,58500,58700,57000,57100,1708000,VIC
2023-04-05,56700,56700,55000,56000,1869100,VIC
2023-04-06,56400,56400,54800,55300,1788200,VIC
2023-04-07,55000,55000,53400,54400,2311500,VIC
2023-04-10,54500,54600,53300,53500,1777500,VIC
2023-04-11,53700,53700,52800,53500,1534300,VIC
2023-04-12,53300,53500,52600,52600,2696100,VIC
2023-04-13,53100,53500,52700,52800,1628400,VIC
2023-04-14,53200,53500,52700,52800,1324900,VIC
2023-04-17,52900,53000,52400,52600,1237500,VIC
2023-04-18,52900,52900,52400,52600,1260900,VIC
2023-04-19,52600,52700,52300,52600,1746300,VIC
2023-04-20,52500,52700,52200,52600,1217400,VIC
2023-04-21,52600,52700,52100,52200,1086400,VIC
2023-04-24,52700,52700,52200,52300,888100,VIC
2023-04-25,52800,52800,51800,51900,1834700,VIC
2023-04-26,52400,52400,51700,52000,1305700,VIC
2023-04-27,51800,51800,50700,51000,2897300,VIC
2023-04-28,50600,51600,50600,51300,1404000,VIC
2023-05-04,52100,52100,51100,51400,1226800,VIC
2023-05-05,50900,51400,50600,50800,1172000,VIC
2023-05-08,50700,50900,50500,50600,1004800,VIC
2023-05-09,50900,51000,50400,50600,1023000,VIC
2023-05-10,50800,50800,50400,50700,911300,VIC
2023-05-11,50700,50700,50300,50500,1014700,VIC
2023-05-12,50700,51900,50500,51700,1982700,VIC
2023-05-15,54900,54900,54000,54500,4369700,VIC
2023-05-16,54600,54800,52800,53000,2430100,VIC
2023-05-17,52900,53800,52500,53200,2168200,VIC
2023-05-18,53600,53800,53000,53100,1931700,VIC
2023-05-19,53400,53400,52100,52500,1784500,VIC
2023-05-22,52500,52700,51900,52200,1721400,VIC
2023-05-23,52200,53500,52200,52300,1951100,VIC
2023-05-24,52800,52800,52300,52600,1290300,VIC
2023-05-25,52600,52700,52200,52600,1453500,VIC
2023-05-26,52400,52500,52000,52000,1593300,VIC
2023-05-29,52000,52900,52000,52700,1381300,VIC
2023-05-30,52700,52900,52300,52400,1315000,VIC
2023-05-31,52400,52400,52000,52000,2432000,VIC
2023-06-01,52000,52200,51600,52000,1526900,VIC
2023-06-02,52000,52300,51900,52000,1731400,VIC
2023-06-05,52100,52500,52000,52100,1824300,VIC
2023-06-06,52200,53200,52200,53200,2120200,VIC
